,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
7119,37,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,-1.1013973678
7120,49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.1494340769
7121,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States,-0.7956005184
7122,90,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,99,United-States,-3.21393600541
7123,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.17048495928
7124,23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,-4.24448637273
7125,26,Private,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,-2.98170570383
7126,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-2.71020269638
7127,17,Private,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,9,United-States,-6.76237365646
7128,66,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2.10263940904
7129,51,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-2.3982362175
7130,34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.35441427959
7131,62,?,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,5,United-States,-2.88389222844
7132,44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1.4728574193
7133,42,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,-1.92291759998
7134,52,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,-4.87381949128
7135,33,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1.6657794191
7136,34,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,-3.48493204795
7137,64,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,-3.376915486
7138,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-0.418926802699
7139,27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,46,Canada,-1.55112710016
7140,35,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Puerto-Rico,-2.43178685238
7141,24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-4.66806541959
7142,23,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,-6.72821324714
7143,48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,-0.695307757582
7144,27,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,-2.65504346496
7145,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.54192577123
7146,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-4.57175875132
7147,27,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,77,United-States,-2.37591152865
7148,41,Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,-3.93258205723
7149,33,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,-0.171321748116
7150,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,30,United-States,-0.38650053196
7151,47,Private,10th,6,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,-3.54648002874
7152,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1.07938727794
7153,23,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,-6.45114075656
7154,44,Private,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,El-Salvador,-5.07496917955
7155,43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.318866538502
7156,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,40,United-States,0.777142966259
7157,35,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-3.14248114827
7158,31,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Mexico,-2.90184377603
7159,60,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,United-States,0.499864426761
7160,29,Private,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-4.50352280345
7161,41,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,-2.02401307369
7162,20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,-8.11757571144
7163,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,1.03344271878
7164,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,Nicaragua,-8.95044035336
7165,54,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,England,3.07287813893
7166,41,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,-1.5064294508
7167,24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-4.67475754233
7168,35,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,-2.07667650253
7169,23,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,-6.12713039757
7170,51,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,0.600080502439
7171,34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,-0.359186817652
7172,52,?,Masters,14,Married-civ-spouse,?,Wife,White,Female,15024,0,40,United-States,0.699866974892
7173,51,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Ireland,-2.82580349775
7174,26,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,-3.97681942949
7175,21,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-2.89051083089
7176,52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2.28763040849
7177,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,Mexico,-5.62167118537
7178,50,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2.07611069764
7179,39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.47508861261
7180,23,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,-5.14108189311
7181,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,-5.87273337888
7182,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-0.634601667745
7183,30,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,-2.68050058938
7184,38,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,-3.6748637714
7185,17,?,10th,6,Never-married,?,Own-child,Black,Female,0,0,40,United-States,-4.81102188344
7186,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,45,United-States,-0.530849716532
7187,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0.541849185992
7188,21,Self-emp-not-inc,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,25,United-States,-5.56016193204
7189,19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,-6.36767794629
7190,53,Local-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,40,?,-3.34302303607
7191,51,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,-2.41395016206
7192,41,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States,-0.906765170223
7193,30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,India,-0.66050910932
7194,42,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,35,United-States,2.08397122618
7195,67,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,-2.70536811949
7196,20,?,Some-college,10,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,0,0,72,United-States,-5.98731916492
7197,38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0.0712808600681
7198,33,Private,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,50,United-States,-2.35383097372
7199,23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,-7.09989304954
7200,43,Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-1.26502732062
7201,24,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,48,United-States,-4.08027419497
7202,27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,-0.265631874378
7203,39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1.54983653245
7204,41,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,-0.0466583704038
7205,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-0.230292593508
7206,38,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,40,Philippines,-1.46138920632
7207,53,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,3.34737634637
7208,20,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,2961,0,35,United-States,-5.43445265704
7209,35,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,28,?,-1.91995098801
7210,29,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,90,United-States,-3.0073566678
7211,33,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,-3.10365110593
7212,74,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,9,United-States,-3.01547106798
7213,55,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,-2.02206150177
7214,52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,2.10254716296
7215,38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,-1.72604166
7216,27,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,0.3008713721
7217,49,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,-2.88452792372
7218,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,-5.36132041695
7219,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,-0.855926543064
7220,42,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-3.00241960605
7221,37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1.44592828805
7222,36,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,0.572442626963
7223,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,-1.72166696617
7224,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-0.871257087565
7225,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,-0.33772647048
7226,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,-5.7804281344
7227,32,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,-2.65932636826
7228,45,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,-1.42772513294
7229,66,Private,7th-8th,4,Widowed,Other-service,Not-in-family,Black,Female,0,0,10,United-States,-5.91370050475
7230,20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,-6.70528420586
7231,30,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,29,United-States,-3.26701458749
7232,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1.64322047392
7233,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,-1.68737804252
7234,18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,13,United-States,-6.33194117101
7235,36,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,-3.45740654777
7236,35,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,6849,0,40,United-States,-4.07025207548
7237,56,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,-2.16791621775
7238,26,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,-6.24089204499
7239,29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,-2.47904118317
7240,40,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1.59391950995
7241,35,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Germany,-2.78460978558
7242,33,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,-3.63877879145
7243,40,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,-1.78751932808
7244,28,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,-4.36852117492
7245,32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,-0.577673884858
7246,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.362375144958
7247,44,Private,12th,8,Divorced,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,-3.7226555255
7248,27,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,-1.7931428881
7249,24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,-6.01167106549
7250,41,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-0.377696202671
7251,24,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-4.13306500803
7252,49,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,-1.73986661031
7253,64,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,-0.589097649655
7254,23,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,2559,40,United-States,-5.96434747452
7255,19,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,-6.30370509502
7256,72,Private,1st-4th,2,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,-5.63576584376
7257,59,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,-2.71616477701
7258,28,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,43,Mexico,-4.51451022226
7259,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,-6.39291050358
7260,33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,United-States,-1.49188382926
7261,40,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,-2.72304416313
7262,39,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,United-States,-1.44151506411
7263,24,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,-5.42118152123
7264,41,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0.869995148744
7265,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,-0.186550180575
7266,28,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2002,40,England,-0.528994292415
7267,37,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1.55401275317
7268,56,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,45,United-States,-0.423512014086
7269,58,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.7541389564
7270,26,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,-3.41253895712
7271,18,?,HS-grad,9,Separated,?,Own-child,White,Male,0,0,20,United-States,-6.0707951934
7272,32,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-2.53955750278
7273,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,-6.11586168068
7274,45,Private,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,-5.28124580487
7275,30,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,El-Salvador,-3.44140699606
7276,44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1.54678331456
